participantnumbers,Infantage,sex,priorexpt,angry_dt_infancy,fearful_dt_infancy,happy_dt_infancy,nonface_dt_infancy,angry_dtntrial_infancy,fearful_dtntrial_infancy,happy_dtntrial_infancy,nonface_dtntrial_infancy,dtntrial_infancy_min,angry_dt_3yr,fearful_dt_3yr,happy_dt_3yr,nonface_dt_3yr,angry_dtntrial_3yr,fearful_dtntrial_3yr,happy_dtntrial_3yr,nonface_dtntrial_3yr,dtntrial_3yr_min,AngryHappy_dt_ratio_3yr,FearfulHappy_dt_ratio_3yr,AngryHappy_sl_ratio_3yr,FearfulHappy_sl_ratio_3yr,AngryHappy_dt_ratio_infancy,FearfulHappy_dt_ratio_infancy,AngryHappy_sl_ratio_infancy,FearfulHappy_sl_ratio_infancy,DifferentERPscores,AngryHappy_P400amp_ratio_infancy,FearHappy_P400amp_ratio_infancy,AngryHappy_P400lat_ratio_infancy,FearHappy_P400lat_ratio_infancy,AngryHappy_Ncamp_ratio_infancy,FearHappy_Ncamp_ratio_infancy,AngryHappy_N290lat_ratio_infancy,FearHappy_N290lat_ratio_infancy,AngryHappy_N290amp_ratio_infancy,FearHappy_N290amp_ratio_infancy,AngryHappy_P400amp_ratio_3yr,FearHappy_P400amp_ratio_3yr,AngryHappy_P400lat_ratio_3yr,FearHappy_P400lat_ratio_3yr,AngryHappy_Ncamp_ratio_3yr,FearHappy_Ncamp_ratio_3yr,AngryHappy_N290lat_ratio_3yr,FearHappy_N290lat_ratio_3yr,AngryHappy_N290amp_ratio_3yr,FearHappy_N290amp_ratio_3yr
275,5,1,1,.1056472,.1435445,.133089,.231721,5,6,5,6,5,.17619,.267679,.16311,.64015,2,3,3,3,2,.0385499557913351,.242738324330473,.0188933402968135,.133424841534396,-.114946120445915,.037795494761119,-.0463806546182216,.0166072926181339, ,.215146441784998,.372933696639419,.00779220779220779,.0502237692690204,-.0657263751763046,.17175232588411,.0204841713221601,-.0019047619047619,.00875004158765007,-.151547945734936,.111113134366407,-.224093183043495,-.0148396361895644,.0203327171903882,.392565006317749,.114522070703807,-.0485036119711042,-.035677879714577,.493237112531915,.612757586507143
276,7,1,1,.474224,.43581,.2839325,.176196666666667,5,4,4,3,4, , , , , , , , ,0, , , , ,.250992374265735,.211016439907328,.0600680192048574,.14158566140185, ,-.148343181281021,.153045357877488,.0586245772266066,.0424311926605505,-.196182859830984,.127913670827158,.0728744939271255,.0458333333333333,-.00296886928492664,-.00795635371675384, , , , , , , , , , 
277,7,0,1,.24483659,.332954,.195836666666667,.254575,6,5,3,4,3, , , , , , , , ,0, , , , ,.111193322018172,.25930361857118,.0617454008224774,.155510006336477, ,-.000898123324396773,.122720650437071,.0139431121026213,.0312328767123287,-.102128225199013,.056431524776512,-.0344827586206897,.0143737166324435,.604259850905218,.621357244752395, , , , , , , , , , 
278,7,0,1,.2350098,.1468075,.133773666666667,.29378525,5,4,6,4,4, , , , , , , , ,0, , , , ,.274513752604961,.046452987162954,.140267551517449,.0205699522854656, , , , , , , , , , , , , , , , , , , , , 
279,12,0,1,.317322,.339501666666667,.244788333333333,.277455,5,6,6,6,5,.643639,.38535,.191849,.26239,6,6,5,5,5,.540749837220882,.335241398547122,.114678183048025,.0874147883658765,.129038130710993,.162099870498098,.0792662810446507,.101058976331666, , , , , , , , , , , ,.0434910651366786,.124083794847098,-.0112359550561798,-.0102899906454631,-.130785060641885,.0590935587292335,-.00921658986175115,-.0115473441108545,.180052362548311,.251598807437584
280,12,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.257292491322088,-.181380768683359, , , , , , , , , , , , , , , , , , , , , 
281,5,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , ,.554414953476244,.328822248559852,-.0384423364952571,.0348027842227378,.357081044094266,.278887609760502,.0392523364485981,.0228136882129278,-.120642466148084,.0901435630537118, , , , , , , , , , 
282,12,0,1,.6910675,.624022666666667,.5634495,.160030166666667,4,6,4,6,4, , , , , , , , ,0, , , , ,.101726800035392,.0510101780631209,-.0310453980135672,-.166730459680333, ,-.0339201235799569,.0144374014978086,-.03996003996004,-.0520464881253158,.108746192079525,.102857661619779,.00218818380743982,.00436681222707424,-.224160242039842,-.150023970960893, , , , , , , , , , 
283,12,1,1, , , , , , , , ,0,.555329,.528839,.22194,.35903,3,2,3,3,2,.428923577294347,.408774086648667,.122332128671796,.278063182291835, , , , , , , , , , , , , , , , , , , , , , , , , 
284,7,0,1,.1761968,.313558,.23496775,.2971865,5,5,4,6,4,.34472,.450529,.12235,.55867,5,5,4,2,4,.476095660179416,.572859190160575,.271179230699151,.354474091346627,-.142937784884421,.143275406851912,-.076914075773642,-.127447617487896, ,-.0892000336709785,-.0786801425928719,.108453608247423,.0304932735426009,.00262396034043708,-.0279521390721207,.0726915520628684,.00631578947368421,-.213193216106545,.0229759849843308,.150157737993023,-.0447291282162632,.0319343065693431,.0585625554569654,.130688661953391,-.0407373156319064,.0677789363920751,.139557266602502,-.145652401381187,.351644230389641
285,7,1,1, , , , , , , , ,0,.31006,.27088,.26762,.55544,6,6,6,6,6,.0734662789087384,.0060538532961931,.0456093030923164,.00365358464111355, , ,.0348967859284228,.0212364780966883, ,.0790761525848153,-.00924268490593634,-.020368574199806,-.0795279630579784,.244467904818792,.0104972074153583,.0122448979591837,-.00833333333333333,.0336767703210606,.204684662501154,.18834002747205,.248770910612412,-.00936421882700841,.015857760691975,.355601325333572,.476187876471766,.00226757369614512,-.00113765642775882,.0526828715507961,-.0486333245524906
286,7,1,1,.398578333333333,.411597,.06843925,.153347,3,3,4,6,3, , , , , , , , ,0, , , , ,.70690932229354,.714857992495358,.0566763533442601,.0908605751142518, ,.183439037805371,-.0746062147290745,.0527472527472527,.0198976691301876,-.0631999294559289,-.213480561306648,-.00881057268722467,-.011037527593819,-.378435059299971,-.0866851001966877, , , , , , , , , , 
287,5,1,1, , , , , , , , ,0,.53403,.63378,.548819,.23003,4,6,5,4,4,-.013657490564243,.0718426110625834,.133386252281679,.0224945828213704, , , ,-.123000426612901, ,-.312694280876444,-.0114302404829131,.0180623973727422,.0153677277716795,-.0927753934191703,.251934188620116,.0515463917525773,.0744466800804829,.205108055009823,.339913532914593, , , , , , , , , , 
288,5,0,1,.220305,.36744,.297006666666667,.199085,4,4,6,6,4, , , , , , , , ,0, , , , ,-.148269740678572,.106002989956555,-.0881409411487969,-.174104446914466, ,.186910124277842,.00787411055058589,.0616261004660798,.067421513124035,.109644583142019,.0595778260011836,-.0126050420168067,-.00416666666666667,-.339483394833948,-.724738675958188, , , , , , , , , , 
289,5,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.173904077226891,.136909609576373, , , , , , , , , , , , , , , , , , , , , 
290,7,0,1,.2643625,.23500475,.306855833333333,.4272024,4,4,6,5,4,.38701,.662429,.65461,.4604,4,5,5,6,4,-.256907509456424,.00593680217518238,-.251751735497285,.0107314427398109,-.0743907029127801,-.132600682801711,-.045984820796723,-.080299817258675, , , , , , , , , , , ,.29216757207913,.376547668179942,-.0726457399103139,-.0463692038495188,.0576535263405066,.220297142857143,-.0909090909090909,-.141104294478528,-.286265331773068,-.0703646265373102
291,7,0,1,.5643884,.827408,.360564,.49004,5,5,5,4,5,.445579,.254529,.548719,.64332,4,4,3,6,3,-.103731476881176,-.366250522877119,.109218400088109,-.073672704295108,.220362042414291,.39297559201732,.0885369875476204,-.092181958785715, ,-.0106313589776613,-.176918536580646,-.0281827016520894,-.00713945740123751,.051801721367094,-.0706710218566015,.00359712230215827,.00716845878136201,-.151655172413793,.081008199878928, , , , , , , , , , 
292,7,0,1,.496366,.172919833333333,.35667,.160516,6,6,5,5,5,.483119,.666379,.46054,.85855,6,5,6,5,5,.0239270753524314,.182656428722916,.284658375052429,.256300919529277,.163763311278774,-.346966945173608,.21155742743908,-.0317558047811473, , , , , , , , , , , ,.165506566330156,.0523464706207507,.124382207578254,.0650835532102023,.0440925921719179,-.00254925785624082,-.015169194865811,-.0163551401869159,.0572846188543075,.0395874463884539
293,5,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0503912252198469,-.118638965240027, , , , , , , , , , , , , , , , , , , , , 
294,5,1,1, , , , , , , , ,0,.620439,.408009,.26762,.55528,6,6,6,6,6,.397292297020806,.207790074138321,.237670251605427,.136488195060979, , ,.0172841515877578,-.157447009079422, , , , , , , , , , , ,-.647398172525941,.0280956623038443,.0123966942148761,.0353178607467205,-.823438836612489,-.193973001736403,-.001953125,-.0544707091469681,.360665104184886,.131185726283097
295,7,0,1,.215415,.434998,.282058,.246748,4,5,5,5,4, , , , , , , , ,0, , , , ,-.133963049250914,.213288780792574,-.0783681018853803,.0125864509380239, , , , , , , , , , , , , , , , , , , , , 
296,5,1,1,.72928,.277584,.749705,.208837333333333,5,5,4,3,4, , , , , , , , ,0, , , , ,-.0138101468236663,-.459579534094106,-.149901072737808,-.196319219614586, ,.00776314204688534,.0457185280350458,-.0155148095909732,.0305206463195691,.0440543892383494,.00119072634306915,-.0161579892280072,-.0740037950664137,-.898110465116279,.0548257518184779, , , , , , , , , , 
297,7,0,1,.09783875,.2349848,.25459,.156638,4,5,4,5,4, , , , , , , , ,0, , , , ,-.444774298351085,-.0400453618119235,-.222225520901264,-.0232688554138301, , , , , , , , , , , , , , , , , , , , , 
298,5,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0780224995621505,-.205604237632585, ,-.0955344320590851,-.162711126318082,-.0155077538769384,.000492368291482001,-.260330735601597,-.43311647610608,-.017208413001912,.00560747663551402,-.0836677247409715,-.0466824781627813, , , , , , , , , , 
300,7,1,1,.3409744,.41153,.59586,.205616166666667,5,5,5,6,5,.901719,.46389,.552599,.73194,3,3,5,3,3,.240057538997661,-.087270004889379,.176408654145401,-.247516778427737,-.272071136585078,-.182977794101589,-.175569227392987,-.0657149894766864, , , , , , , , , , , ,.0402626081766637,-.00300644952034023,-.014882381180989,-.0163461538461539,-.0119085123810724,.192315429491048,.0412621359223301,.0940366972477064,-.0389891550663645,-.16807697556981
301,7,1,1, , , , , , , , ,0,.24676,.33293,.47363,.33289,5,6,6,6,5,-.314926636960535,-.174444554651855,.0448130955530778,.136648543814714, , ,.0126391784891206,-.0129995057714325, ,.177915842982208,.111016101571984,-.0181818181818181,-.0802919708029197,.266570307660541,.208688387635756,-.0155210643015521,-.0177777777777778,-.0292574691687164,.0337165740860354,-.0178375193107072,-.116528940058352,.10828025477707,.107874374146564,.034652922469569,-.104470745681904,.0398179749715586,.00938967136150235,-.0815864947419965,.101742835011619
303,5,1,1, , , , , , , , ,0,.29786,.15659,.18104,.42773,5,5,4,6,4,.243934015452078,-.0724165506619672,-.0894622570347702,-.035409018767918, , , , , ,.169726498140564,.00717703349282305,.00221483942414178,.00276701715550636,.0827624413906792,-.0563976469855893,.0420841683366733,.0362903225806452,.0138488962018374,.27276404267152,.105873754057598,.188525496367881,.0293663060278207,.0293663060278207,.115159583785867,.200417900052237,-.0586907449209932,-.0707762557077626,.0624394966118103,.0513685585242422
304,7,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , ,.0961204665184689,-.0535890177565201,.000535618639528701,-.00974025974025972,-.0413413930318035,-.0153117133126019,.0058252427184466,-.024,-.0251371606841898,-.072277859045047, , , , , , , , , , 
305,7,1,1, , , , , , , , ,0,.74084,.44395,.672849,.62697,5,6,6,6,5,.0480947365368196,-.204959889827982,.0411075413329613,-.0500098898212663, , ,-.0319179072386541,.0132319872374225, , , , , , , , , , , , , , , , , , , , , 
306,12,0,1,.524225,.3919575,.3722888,.43773,4,4,5,6,4,.80361,.607589,.39187,.58782,2,5,6,4,2,.344413959246495,.215835767150028,.27387078603823,.0781441930132106,.169474468770029,.0257360748753379,.160904937931799,-.0344273348926875, ,.0576280588509688,.104846532459912,.0379041248606466,.0125858123569794,-.0797976897762661,.122703129486075,.0019723865877712,-.0390143737166324,.08383756376281,.0622618730303078,.00721342536202465,-.0162430992803164,.0139026812313803,-.0076103500761035,-.118611740263279,-.149361329833771,.015990159901599,.00249376558603491,-.0692369840106721,.20951230014863
307,5,0,1, , , , , , , , ,0,.26434,.731949,.61934,.31348,2,3,5,6,2,-.401729132717726,.0833345050540632,-.102997199275197,-.185637351686478, , ,-.104726221356061,-.174050803692498, , , , , , , , , , , ,-.0128369032149893,-.0880181011774771,-.0734945471787577,-.0471785383903793,.0619478389673596,-.0226361775137691,.0854503464203233,.0917431192660551,-.801588533216709,-.34607357436492
308,5,0,1, , , , , , , , ,0,.15012,.187989,.15987,.3919,6,5,6,6,5,-.0314526275041131,.0808344760377049,-.0147121537073204,.0401317883489591, , ,-.0986895660825594,-.23067437699924, , , , , , , , , , , , , , , , , , , , , 
309,7,1,1, , , , , , , , ,0,.22322,.3919,.497699,.52244,5,6,5,6,5,-.380734867578743,-.118928865702412,-.157030883725108,-.102330505544689, , ,-.422056600475784, , , , , , , , , , , , ,.109984492425146,.205871083106267,.0310904872389791,-.0140845070422535,.245638737083264,.150542835644416,.00865265760197775,.00496277915632754,-.104063296231729,.0138151327610301
310,7,1,1,.2781102,.160536,.2036508,.238932,5,5,5,5,5,.533129,.300439,.46388,.42771,5,6,3,6,3,.0694567451246678,-.213838724406956,.0338316807665715,-.0497484644972524,.154556720033378,-.118386498357436,.0892068579959377,-.0601224497831208, , , , , , , , , , , ,.24911998243624,.131901788584869,.0341753343239228,.00255754475703325,.363618178908625,.363439913561967,.028290282902829,.0683962264150943,.0884544577890769,-.0254033371464637
311,7,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.414604783315514,-.318081144555542, , , , , , , , , , , , , , , , , , , , , 
312,7,1,1,.48992225,.576102,.496558333333333,.6518175,4,5,6,4,4,.685939,.80379,.55647,.55188,3,3,5,6,3,.104208034552229,.181818181818182,.0627676804828385,-.0282789472768142,-.00672702883913837,.0741555030933991,.0817890976501379,.210962601455841, ,-.284145871411342,-.106397566096756,-.0331847449232293,-.0519415027735754,-.462065996248117,-.80254028436019,-.0196078431372549,.075098814229249,-.181370803928549,-.00703320242770436,-.12031517117433,-.109193095142513,.0711610486891386,.0632672332389046,-.07058127267581,-.119027447183335,.00302724520686176,-.0133333333333333,.114202589739387,-.0442490700932322
313,7,1,1,.207582,.241533666666667,.56184,.444156666666667,5,3,3,6,3, , , , , , , , ,0, , , , ,-.460420939354476,-.398701558967371,-.149649622466466,-.107999877486546, , , , , , , , , , , , , , , , , , , , , 
314,7,0,1, , , , , , , , ,0,.799409,.646869,.73814,.81344,5,4,6,6,4,.0398484861295477,-.0658992107632514,.0831001958011156,-.249997654366163, , ,.207598642322734,.0345007512766872, , , , , , , , , , , ,.124364767259738,-.0343680119263125,-.0290598290598291,-.0533683289588801,.0398334920178022,-.30163589974486,.0175438596491228,-.13,.0930068132150662,.118117617648897
315,7,0,1,.123974,.244908333333333,.279181,.0815238333333333,6,6,4,6,4,.74863,.32311,.552,.52883,5,4,6,4,4,.15118058171809,-.261555690141811,.200525332821723,-.00486550152723598,-.384980962657043,-.0653947037019135,.164913713178569,.113191680649799, , , , , , , , , , , ,-.124078220162515,.109900736418411,.0399282189322566,.011090573012939,-.0558567289540366,.0538609060645534,.0139211136890951,-.0191846522781775,.0742866935138376,-.259843743926614
316,12,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0666239718214021, , ,.113155553896778,-.0083314473237524,-.0108644307982995,-.000935453695042109,-.026284797487583,.0048245214786372,-.0225225225225225,-.0484988452655889,-.0831362977652353,-.0743276468585694, , , , , , , , , , 
317,7,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.132866873902662,.00799211264666849, , , , , , , , , , , , , , , , , , , , , 
318,7,0,1, , , , , , , , ,0,.352679,.642859,.25783,.57176,6,5,6,6,5,.155360527035638,.427482738214855,-.0415133103480477,.144683154691631, , ,.110656383878695,.038144578467891, , , , , , , , , , , ,.202072721504486,-.0562023190164012,.017969888295289,-.00546991546494279,.10345842531273,.0704735747935381,.0177404295051354,.0907519446845289,.0884855360181509,.348284532403277
319,7,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , ,-.0698182640258224,-.184132787466376,-.110993096123208,.042562929061785,-.0453207891246684,-.225013660372776,.055045871559633,-.00980392156862745,-.587583883350363,-.0380080530126573, , , , , , , , , , 
320,7,1,1,.205635,.3605866,.0821846,.173009166666667,4,5,5,6,4, , , , , , , , ,0, , , , ,.428915890370218,.628771699695012,.19266475484768,.186438545519538, , , , , , , , , , , , , , , , , , , , , 
321,7,0,1,.47365,.387995,.205651666666667,.182708,6,5,6,6,5, , , , , , , , ,0, , , , ,.394520353009586,.307158017676059,.00627497676331135,.0369733233829341, , , , , , , , , , , , , , , , , , , , , 
322,12,1,1, , , , , , , , ,0,.25783,.227119,.101709,.24673,6,5,5,5,5,.434225494313552,.381384796915105,.219128007048756,.183955981986105, , ,.0372571845358612,.161414336594879, , , , , , , , , , , ,-.959948068808828,.20231962167446,-.0495757034390353,.087378640776699,-.3,.242273387264053,.144519883608147,.0505920344456405,-.223655308363841,-.300835678422048
323,7,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0167711812488424,.0490935879429825, , , , , , , , , , , ,.363313461327826,.246725598185773,.0557129367327667,.0588235294117647,.197610891523935,.0418292427103,.0227790432801822,.0337837837837838,-.105629067828519,-.150229782947797
324,7,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , ,.0489249605128928, , , , , , , , , , , , , , , , , , , , , 
325,12,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , ,.0311381143539111,-.17550268206799,-.00643776824034336,-.0256971022416621,.142594214299497,.0674630720800709,.0286885245901639,.0206611570247934,.410240106579465,.113629124004551, , , , , , , , , , 
326,7,0,1, , , , , , , , ,0,.9476,.91359,.94759,.8901,6,5,6,5,5,5.27651581105561E-06,-.0182679805284819,2.04027307997494E-05,-.0732197415399902, , ,-.0376538622397287,-.010877372643429, ,-.30264391115761,.0515758402894595,.011472275334608,-.000968054211035832,-.439549376797699,-.0336649340814428,.0287907869481766,.050656660412758,.283897444232254,.0534400343734894, , , , , , , , , , 
327,7,1,1,1,.731946666666667,.846992,.77115,3,3,5,3,3,.26123,.53568,.24278,.4573,6,6,5,6,5,.0366064165393544,.376255684299771,-.18231644603696,.0675478459275114,.0828417231910046,-.0728624459974802, ,-.0499070069756027, , , , , , , , , , , ,-.0464411530739802,-.193149915777653,.086258776328987,.0844221105527639,-.142084226944824,-.139141426418397,.00624442462087422,-.0099728014505893,.534363760085545,.51519445358164
328,12,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.103427642060954,.135106054077477, , , , , , , , , , , , , , , , , , , , , 
329,7,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
330,7,1,1, , , , , , , , ,0,.329689,.329689,.24809,.69225,6,6,6,6,6,.141228739708435,.141228739708435,.087682246312602,.0876783253909064, , ,.0402096611431298,.0181819123910587, , , , , , , , , , , ,.0735541108494924,.0513470368480819,-.0334448160535117,-.00162074554294972,-.0628882498847596,-.0814758565238754,.0230010952902519,-.0136363636363636,.203536080975726,.110176122355581
331,7,1,1, , , , , , , , ,0,.27417,.21864,.18597,.37859,6,6,6,6,6,.191680792802191,.0807444205531252,.108474437463293,.0431217991614709, , , , , , , , , , , , , , , ,-.0238178689778231,-.0104563036573477,.016328550222662,.102483069977427,.248349229640499,.0650849004334648,-.0075187969924812,-.0551181102362205,-.0505447427706172,-.00108394217098129
332,12,0,1,.332975,.777643333333333,.826605,.86597,6,6,6,6,6,.352399, , ,.68559,1,0,0,1,0, , , , ,-.42569723520585,-.0305200046958648,-.125964425381607,-.126009880555289, ,.172727272727273,.00698816854632243,.00425531914893626,.0137931034482759,.139069939444367,-.19804448161073,-.0194552529182879,-.0274509803921569,.299205043859649,-.127204585537919, , , , , , , , , , 
333,7,0,1,.283950833333333,.319899166666667,.227166,.399592,6,6,5,5,5,.682649,.57232,.66613,.81366,6,5,5,4,5,.0122473733650954,-.0757479106948201,-.0402150498632765,-.241622283441643,.111099517038016,.169510274674772,.0657171477233752,.103037759479346, ,.0167340138621699,.0275159200877596,-.00442086648983201,-.028519692168402,.124347110836932,-.0481711219416138,0,-.033210332103321,.0744564557269525,-.0814339644063468,.174913507279804,.205500368715568,.00158478605388271,.0197095435684647,.118707979082921,-.00431742170872608,.0347826086956522,.038961038961039,-.0404973461188822,-.0538868798776277
